index;x;y;z
609;-1.322906;0.710831;-0.188171
610;-1.159073;0.376190;-0.313156
611;-1.204727;0.360382;-0.394852
612;-1.114288;0.552200;-0.296692
613;-1.132584;0.647751;-0.192795
614;-1.110321;0.771667;-0.141708
615;-1.153198;1.005798;-0.143829
616;-1.214218;1.140366;-0.145401
617;-1.175369;1.149124;-0.203979
618;-1.078171;1.059967;-0.161697
619;-1.060364;1.106049;-0.122070
620;-0.812897;1.228485;0.035782
621;-0.265274;1.080887;0.082443
622;-0.396118;1.050278;0.013580
623;-0.445587;1.115646;0.075638
624;-0.685226;0.896881;0.031082
625;-0.797775;0.773300;-0.009125
626;-0.976425;0.885193;0.031418
627;-1.212631;1.048126;-0.024414
628;-1.483521;1.188721;-0.097076
629;-1.545074;0.900314;-0.284912
630;-1.469757;0.622482;-0.353912
631;-1.469025;0.780518;-0.132904
632;-1.356476;0.606216;-0.179306
633;-1.123154;0.519897;-0.325623
634;-1.050903;0.620544;-0.195053
635;-0.972382;0.808090;-0.029800
636;-0.775055;0.819427;0.024338
637;-0.828690;0.994736;0.000305
638;-0.667770;1.207916;0.157425
639;-0.446274;1.350143;0.062729
640;0.054947;1.145798;0.203979
641;-0.485107;1.143921;0.283432
642;-0.995041;1.506073;0.228851
643;-0.459198;0.972214;-0.107529
644;-0.888046;0.844238;-0.129456
645;-1.025497;0.690948;0.142792
646;-0.871017;0.477280;0.095947
647;-0.769485;0.495041;0.070953
648;-0.807083;0.532928;0.019318
649;-0.922867;0.607620;-0.056244
650;-1.118454;0.634018;-0.102570
651;-1.023209;0.573029;-0.087357
652;-0.861511;0.524933;-0.033875
653;-0.799072;0.603867;-0.004044
654;-0.740448;0.678314;-0.067230
655;-0.749634;0.756271;-0.108627
656;-0.691605;0.770950;-0.023361
657;-0.647659;0.814407;0.078156
658;-0.642273;0.800110;0.075775
659;-0.602798;0.785004;0.076675
660;-0.642593;0.745346;0.058655
661;-0.667603;0.708206;0.029083
662;-0.766190;0.683807;-0.003448
663;-0.802994;0.670959;-0.034485
664;-0.826950;0.655563;-0.067703
665;-0.802917;0.597748;-0.048035
666;-0.830200;0.563599;-0.037384
667;-0.849304;0.583618;-0.037201
668;-0.798859;0.611588;-0.035706
669;-0.801590;0.631042;-0.055771
670;-0.779037;0.615051;-0.061752
671;-0.763382;0.628616;-0.025223
672;-0.737885;0.674332;-0.001862
673;-0.690567;0.670441;-0.011612
674;-0.753128;0.675873;-0.059326
675;-0.724762;0.644028;-0.051498
676;-0.764786;0.652069;0.001877
677;-0.755600;0.641846;-0.020599
678;-0.760849;0.590805;-0.028931
679;-0.803314;0.588547;-0.082947
680;-0.859299;0.373444;-0.143738
681;-1.210556;0.305283;-0.147919
682;-1.387253;0.181198;-0.166809
683;-1.491470;0.266968;-0.168228
684;-1.265640;0.212234;-0.235809
685;-1.120316;0.279678;-0.175751
686;-0.988174;0.420181;-0.152191
687;-0.912582;0.602325;-0.169891
688;-0.766861;0.617264;-0.221832
689;-0.682877;0.646729;-0.110321
690;-0.774673;0.772568;-0.059677
691;-0.730606;0.832306;0.044708
692;-0.714966;0.807312;-0.001251
693;-1.007507;0.911453;-0.005188
694;-0.935516;0.773804;0.050446
695;-0.841156;0.681534;-0.053436
696;-0.747284;0.566315;-0.133881
697;-0.789764;0.546722;-0.142319
698;-0.929520;0.549973;-0.138840
699;-1.109070;0.530502;-0.093948
700;-1.241348;0.539505;-0.156250
701;-1.253143;0.540115;-0.229263
702;-1.415329;0.728210;-0.297867
703;-1.178818;0.365891;-0.426880
704;-1.380737;0.772644;-0.284271
705;-1.382751;0.916794;-0.264633
706;-1.380508;1.065231;-0.235443
707;-1.136932;1.021225;-0.176926
708;-1.013275;0.956177;-0.168671
709;-0.903427;0.887604;-0.144028
710;-0.721054;0.712234;-0.084290
711;-0.640594;0.639923;-0.030853
712;-0.593750;0.662598;-0.007248
713;-0.503876;0.596939;-0.055984
714;-0.654190;0.822052;0.006805
715;-0.706848;0.660980;-0.046280
716;-0.914917;0.801483;0.075394
717;-1.014465;0.800827;0.107239
718;-1.083298;0.808990;0.062805
719;-1.037796;0.831314;-0.111542
720;-1.136841;0.894180;-0.200760
721;-1.207718;0.924805;-0.269348
722;-1.240585;0.861786;-0.348099
723;-1.259094;0.750763;-0.309708
724;-1.308167;0.636993;-0.252243
725;-1.339401;0.437256;-0.289108
726;-1.369781;0.302338;-0.446640
727;-1.416779;0.429138;-0.376587
728;-1.271362;0.726883;-0.217728
729;-1.289795;0.946365;-0.228760
730;-1.235626;1.016251;-0.224609
731;-1.162277;1.083878;-0.192795
732;-1.160477;1.085754;-0.142899
733;-1.063370;1.049606;-0.152298
734;-0.970688;0.980820;-0.151733
